R,G,B,freqency,id
80,34,29,0.015452565343659245,131
111,77,84,0.008586640851887706,131
51,53,73,0.00733865763149403,131
45,40,23,0.007333010648596322,131
108,96,102,0.2693623676612127,132
53,46,47,0.21857475136349053,132
26,23,27,0.2032459095283927,132
-115,-127,-118,0.15165142765479628,132
121,93,102,0.036738851459736925,132
105,98,121,0.03187600256657042,132
-109,122,-121,0.028818575553416746,132
-123,125,-108,0.018706288097529677,132
110,91,71,0.01339589348732756,132
-106,-126,106,0.00868222649983959,132
70,55,39,0.007451074751363491,132
79,54,58,0.0067035611164581324,132
54,51,71,0.004793070259865255,132
-57,-69,-80,0.43288831615120277,133
-100,-112,-118,0.2916692439862543,133
-57,-69,-88,0.12594072164948453,133
113,101,99,0.07114776632302405,133
62,54,55,0.04374484536082474,133
-87,-104,-124,0.03460910652920962,133
-115,-107,-106,0.14104524049781367,134
92,96,94,0.1339522367978473,134
44,49,50,0.09429784729229734,134
-84,-71,-69,0.05532290615539859,134
-57,-120,79,0.05418096199125463,134
119,-111,-89,0.04833501513622603,134
-35,-57,-125,0.04821728893373697,134
-123,85,65,0.04246215943491423,134
116,98,73,0.04002690884628322,134
-102,-122,105,0.03764799865455769,134
-38,-54,-99,0.03286158762193071,134
72,101,88,0.029423141607803564,134
-82,124,98,0.026461486713757146,134
-79,-111,81,0.021527917928018836,134
75,99,121,0.021242852337706022,134
-109,85,38,0.02010679448368651,134
89,46,29,0.019755297679112008,134
-51,-119,48,0.01920282542885974,134
115,-107,-124,0.0180978809283552,134
-92,70,28,0.017808610830810628,134
-33,-89,104,0.015907332660612176,134
37,55,76,0.014349142280524722,134
122,86,87,0.01191473259334006,134
76,104,71,0.011464850319542549,134
69,53,33,0.010095021863437605,134
114,-107,114,0.008791624621594349,134
-63,101,49,0.00550033636057854,134
-71,-63,-61,0.11948408239700374,135
14,18,16,0.10212734082397004,135
97,94,90,0.10057397003745318,135
-71,-122,108,0.0788436329588015,135
-40,-64,-92,0.07205617977528089,135
48,49,47,0.06984550561797753,135
-87,-111,120,0.06854119850187267,135
-114,-111,-111,0.05959831460674157,135
-124,-100,-75,0.04252621722846442,135
106,93,72,0.03918258426966292,135
-123,86,66,0.03179775280898876,135
-34,-81,-109,0.024247191011235954,135
34,48,74,0.02164513108614232,135
83,37,27,0.020864232209737828,135
-13,-21,-47,0.017046816479400748,135
-93,-75,-55,0.01451310861423221,135
118,84,86,0.014117977528089888,135
72,41,44,0.01397378277153558,135
-57,-127,88,0.013528089887640449,135
76,94,120,0.012803370786516855,135
-99,56,33,0.012010299625468165,135
60,53,34,0.00874063670411985,135
32,56,46,0.007963483146067415,135
-14,-21,-35,0.007825842696629214,135
76,95,65,0.007314606741573033,135
-35,126,88,0.00723876404494382,135
-111,81,43,0.006661985018726592,135
-101,64,53,0.0049279026217228464,135
45,44,52,0.20240264255910986,136
-62,-61,-67,0.16052329624478442,136
-111,-110,-109,0.1356606397774687,136
97,94,100,0.10848226703755215,136
17,20,27,0.07814847009735744,136
40,50,72,0.07541376912378303,136
83,95,119,0.06766515994436717,136
-98,-114,118,0.038762169680111265,136
119,-119,-97,0.029271557719054243,136
119,97,79,0.016279554937413072,136
16,21,38,0.013179763560500695,136
9,57,107,0.011686369958275383,136
-79,-126,105,0.009834840055632824,136
36,89,-114,0.008266689847009736,136
-60,-66,-90,0.007958970792767733,136
124,-91,-98,0.007199235048678721,136
67,42,49,0.007187065368567455,136
-125,89,73,0.006894993045897079,136
-26,-25,-36,0.006642906815020862,136
-105,-69,-80,0.004285465924895688,136
113,83,86,0.004254172461752434,136
59,48,46,0.25929942418426105,137
107,95,98,0.25450815738963534,137
-127,125,-125,0.16390115163147792,137
112,74,52,0.08272312859884837,137
111,87,63,0.05989443378119002,137
68,52,35,0.0370873320537428,137
84,52,37,0.03171305182341651,137
107,107,-126,0.0316362763915547,137
123,-128,-106,0.02970249520153551,137
71,46,48,0.023063819577735126,137
109,82,84,0.01550383877159309,137
-99,-122,106,0.010966890595009597,137
-58,-55,-90,0.21598484848484847,138
-72,-51,-89,0.15753787878787878,138
-97,-59,-76,0.12674873737373737,138
122,-88,-99,0.11416666666666667,138
-68,-55,-71,0.07806607744107744,138
-119,-90,123,0.07630260942760943,138
-98,-100,122,0.06461489898989899,138
-75,-62,113,0.05594276094276094,138
-107,-101,-111,0.03648989898989899,138
-114,-88,91,0.030471380471380472,138
-53,-61,-125,0.00979587542087542,138
127,-52,-92,0.008518518518518519,138
-23,-20,-54,0.007605218855218855,138
-110,-90,41,0.006672979797979798,138
-73,-63,79,0.005547138047138047,138
110,-93,80,0.005534511784511784,138
-71,-67,-66,0.13069377022653722,139
-43,-48,-83,0.08568567961165048,139
-103,-103,-98,0.08240291262135922,139
-18,-19,-56,0.06124393203883495,139
38,47,49,0.05892799352750809,139
-38,-56,125,0.05686690938511327,139
-76,-57,-107,0.044919093851132685,139
-116,-113,-86,0.044233414239482204,139
61,100,87,0.04040250809061489,139
34,51,76,0.03983616504854369,139
127,-101,116,0.03468446601941748,139
79,93,123,0.03418082524271845,139
-48,-45,-123,0.03241909385113269,139
-31,-57,87,0.023654935275080904,139
126,90,100,0.02240898058252427,139
-92,-107,120,0.021395631067961166,139
-67,-121,117,0.02021440129449838,139
30,60,51,0.01882686084142395,139
72,106,72,0.018424352750809062,139
-85,-125,-119,0.016223705501618123,139
-54,-116,85,0.01462378640776699,139
-19,-19,-33,0.01261326860841424,139
113,-112,127,0.011660598705501618,139
-32,-39,99,0.010137540453074434,139
-73,-100,89,0.009993932038834951,139
69,81,-113,0.008976537216828478,139
99,88,127,0.007651699029126213,139
36,52,114,0.007131877022653722,139
34,62,34,0.00695995145631068,139
-38,-85,-104,0.006601941747572815,139
-14,-21,-93,0.005631067961165049,139
-13,-19,118,0.005428802588996764,139
-19,-18,-102,0.004943365695792881,139
-103,-105,-104,0.12139090909090909,140
-73,-71,-72,0.10524545454545454,140
44,47,51,0.087875,140
93,91,95,0.08131590909090909,140
-74,-67,101,0.067825,140
122,-109,105,0.04832045454545455,140
-107,-94,82,0.04821363636363636,140
17,18,24,0.047127272727272726,140
25,48,65,0.045025,140
65,106,95,0.04035,140
-54,-58,-92,0.036209090909090906,140
-71,-68,78,0.03396363636363636,140
84,93,115,0.025361363636363637,140
17,58,57,0.02518409090909091,140
-100,-108,117,0.024672727272727273,140
83,112,76,0.019654545454545456,140
102,-116,122,0.017420454545454545,140
-123,-119,-94,0.01635909090909091,140
107,97,69,0.015761363636363636,140
69,39,47,0.014579545454545454,140
-56,-65,115,0.013154545454545455,140
-91,-102,85,0.012056818181818182,140
-21,-19,-53,0.011954545454545454,140
113,85,95,0.010565909090909091,140
6,60,72,0.00956590909090909,140
-95,-92,54,0.008134090909090909,140
62,50,28,0.008131818181818181,140
-77,-63,-114,0.004581818181818182,140
54,44,42,0.22689554531490017,141
-26,-56,-80,0.13186328725038401,141
103,89,91,0.08999462365591397,141
27,19,17,0.06661597542242703,141
77,44,31,0.061573732718894006,141
-101,-118,-115,0.04275652841781874,141
65,46,31,0.038675115207373274,141
-28,-70,-91,0.03686021505376344,141
69,42,41,0.03660522273425499,141
-41,-64,-72,0.03319278033794163,141
-89,-121,-116,0.030644393241167436,141
116,88,93,0.02401152073732719,141
118,76,60,0.023397849462365592,141
-102,51,23,0.022751152073732718,141
-71,-117,118,0.019811059907834102,141
-7,-26,-49,0.015946236559139786,141
16,62,64,0.01505837173579109,141
-26,-80,119,0.014582181259600615,141
-27,-66,-126,0.012783410138248848,141
-84,-109,121,0.011214285714285715,141
46,54,77,0.010880184331797235,141
-44,106,25,0.010493087557603687,141
-37,-72,-76,0.009828725038402458,141
110,87,70,0.00828110599078341,141
-54,-114,88,0.005283410138248848,141
37,41,46,0.25956408969210176,142
-110,-113,-114,0.23933483935742972,142
44,56,74,0.10495230923694779,142
98,97,98,0.09875753012048193,142
-62,-61,-62,0.0901547858099063,142
21,23,27,0.07999916331994646,142
61,79,98,0.07111111111111111,142
-109,-123,110,0.02531459170013387,142
-91,-125,-127,0.014226907630522088,142
121,90,89,0.010731258366800535,142
112,100,80,0.005853413654618474,142
69,40,43,0.3377806685588143,143
-47,-51,-58,0.21114553768527278,143
93,87,91,0.0837220119836014,143
63,48,50,0.06653421633554084,143
-22,-25,-35,0.05318511510564491,143
-103,-111,-113,0.05211605171870073,143
112,82,87,0.04574266792809839,143
79,45,37,0.029141438032166508,143
100,-111,-115,0.026951277199621572,143
74,111,107,0.017317880794701986,143
-68,-120,118,0.013070009460737938,143
-88,-126,-123,0.010910596026490067,143
-46,-62,-82,0.009220277514979502,143
125,80,70,0.009196625670135603,143
-99,-63,-72,0.008800063071586251,143
-108,-118,117,0.007578051087984863,143
-95,64,71,0.007482655313781141,143
-36,-76,-76,0.0055928729107537056,143
70,48,36,0.004511983601387575,143
-61,-66,-61,0.28456163194444445,144
-103,-109,-100,0.21976215277777778,144
98,92,101,0.137859375,144
55,49,57,0.11206597222222223,144
36,39,58,0.0395234375,144
-127,85,75,0.03674565972222222,144
63,38,46,0.03503732638888889,144
-87,-120,-117,0.030925347222222222,144
124,88,90,0.026352430555555556,144
23,20,29,0.017546875,144
-92,124,112,0.012129340277777777,144
18,22,41,0.011258680555555555,144
-51,-82,-75,0.008383680555555556,144
91,93,113,0.0077109375,144
-114,-111,-91,0.0075373263888888885,144
96,44,37,0.0067630208333333336,144
49,36,61,0.005836805555555555,144
-24,-62,-53,0.31869293163383544,145
86,92,126,0.12356431054461182,145
46,56,85,0.10066743916570105,145
-78,-110,-95,0.06741946697566628,145
-122,-119,-84,0.06625260718424102,145
-60,-70,-59,0.06541714947856316,145
-105,-118,-80,0.06502665121668598,145
79,95,-98,0.03290961761297798,145
103,96,-120,0.03219119351100811,145
72,94,-106,0.02397566628041715,145
-59,-81,-49,0.02019003476245655,145
-20,-72,-89,0.01828505214368482,145
118,127,-66,0.015030127462340672,145
57,52,88,0.010818076477404404,145
-2,-36,-29,0.008224797219003476,145
-59,110,106,0.007727694090382387,145
-55,-117,123,0.006845886442641946,145
28,58,108,0.0056222479721900346,145
30,51,107,0.005575898030127462,145
110,126,-72,0.005563151796060255,145
67,105,86,0.23269873079492318,146
76,110,80,0.18778724114896458,146
111,-118,106,0.17802354709418838,146
2,16,12,0.14352955911823648,146
15,53,40,0.12451736806947228,146
18,58,30,0.04080494321977288,146
2,28,16,0.037501670006680025,146
-95,-109,107,0.03098697394789579,146
107,103,68,0.013037742150968604,146
-55,-76,-117,0.011112224448897796,146
37,46,39,0.35567071026722924,147
3,21,20,0.3260126582278481,147
14,40,32,0.12373241912798875,147
3,29,22,0.06008175105485232,147
-53,-121,120,0.022049050632911394,147
96,84,65,0.019750351617440227,147
52,56,36,0.01810126582278481,147
88,83,74,0.01651459212376934,147
-39,127,115,0.012427039381153306,147
-31,-54,-57,0.01165787623066104,147
-127,87,73,0.009357419127988749,147
-23,-92,-105,0.009081399437412095,147
31,50,27,0.005821026722925457,147
-4,-29,-34,0.005585443037974683,147
-20,-54,-53,0.004156997187060478,147
13,12,7,0.7038773885350319,148
47,42,35,0.062139065817409765,148
-38,-57,-92,0.042724699221514506,148
55,46,25,0.03807147912243453,148
-106,-110,-116,0.025518400566171266,148
97,93,88,0.022921974522292995,148
-96,-111,117,0.01679228591648974,148
104,90,65,0.015159235668789808,148
-63,-69,-77,0.011112880396319887,148
-67,125,109,0.01079794762915782,148
-76,-119,29,0.009325017692852088,148
123,93,29,0.00847310686482661,148
76,36,23,0.007641542816702053,148
-96,67,60,0.007527423920736022,148
-66,-122,27,0.006389773531493277,148
-58,110,98,0.006315463552724699,148
-121,82,68,0.005212314225053079,148
54,47,42,0.39094616639477975,149
21,17,13,0.15827283849918433,149
-92,-106,81,0.06789151712887438,149
-51,-56,-99,0.05147226753670473,149
-70,-64,-76,0.044973491027732466,149
104,95,62,0.04139070146818923,149
55,48,29,0.04077079934747145,149
-53,-65,109,0.04037724306688418,149
-38,-45,100,0.03261215334420881,149
-105,-114,102,0.02549347471451876,149
-47,-60,92,0.02414763458401305,149
-108,-104,-115,0.022444942903752037,149
93,90,82,0.020228384991843394,149
-38,-42,124,0.018287112561174552,149
121,106,49,0.007402120717781403,149
-16,-18,-104,0.006710848287112561,149
-52,-45,-96,0.006578303425774878,149
87,94,120,0.2667013201320132,150
44,52,75,0.23701732673267326,150
-120,-119,-91,0.17516336633663365,150
94,102,109,0.12526980198019802,150
-119,-119,-108,0.08491336633663367,150
40,49,58,0.0681509900990099,150
-78,-80,-57,0.02947937293729373,150
94,93,-120,0.009166666666666667,150
-122,-128,-87,0.004137788778877887,150
-65,-50,-50,0.9393326271186441,151
-123,-108,-83,0.019480932203389832,151
-86,-68,-48,0.013780014124293785,151
-110,-95,-89,0.013183262711864407,151
-85,-57,-63,0.00828566384180791,151
92,104,-122,0.0059375,151
-119,-121,-94,0.3375517702070808,152
-105,-109,-93,0.2704859719438878,152
98,99,-126,0.2275434201736807,152
-75,-77,-64,0.05205243820975284,152
94,94,-116,0.048743319973279894,152
54,57,80,0.042995156980627926,152
-124,126,-92,0.01396376085504342,152
86,90,-110,0.006664161656646627,152
-104,-113,-102,0.21834573643410854,153
92,94,125,0.17445271317829458,153
43,43,49,0.16650697674418605,153
-123,-122,-96,0.13370232558139536,153
48,51,75,0.08306279069767442,153
104,93,100,0.05303023255813954,153
118,78,96,0.04161162790697674,153
107,86,122,0.034406201550387594,153
83,44,55,0.032247286821705426,153
-110,99,39,0.014651162790697675,153
94,50,39,0.012703100775193798,153
123,79,62,0.011755038759689923,153
60,55,93,0.011687596899224805,153
-106,122,-117,0.0066348837209302325,153
-112,121,-104,0.005202325581395349,153
40,36,38,0.28319833333333333,154
-105,-105,-98,0.15875,154
94,91,98,0.13849416666666667,154
-126,-120,-95,0.0718075,154
41,48,70,0.06190416666666667,154
88,92,117,0.058725,154
-73,-74,-72,0.056231666666666666,154
28,25,30,0.027941666666666667,154
108,89,59,0.02655,154
78,37,24,0.026300833333333332,154
57,41,25,0.022735833333333334,154
-98,-108,111,0.0209425,154
-93,-110,76,0.0192125,154
124,75,53,0.0109875,154
62,36,36,0.00836,154
121,96,45,0.007858333333333333,154
-110,-107,-104,0.2918109965635739,155
-66,-66,-68,0.19092525773195876,155
124,-113,-91,0.103696735395189,155
73,97,124,0.08984536082474227,155
95,99,102,0.0872147766323024,155
46,52,55,0.05422766323024055,155
33,56,80,0.05034364261168385,155
-54,-67,-91,0.031036941580756015,155
-90,-103,-125,0.028879725085910652,155
-73,-125,117,0.01147852233676976,155
74,99,70,0.009853092783505154,155
-121,98,98,0.008076460481099657,155
-92,-76,-55,0.00786426116838488,155
43,62,34,0.007742268041237114,155
68,97,84,0.007656357388316151,155
43,92,-110,0.007428694158075602,155
-91,-126,-127,0.0070077319587628865,155
103,98,76,0.004911512027491409,155
52,47,43,0.22995086112303803,156
-59,-59,-67,0.19937025905252612,156
110,92,72,0.14864367158055436,156
91,90,85,0.10344926291684557,156
-107,-104,-108,0.07195649062544726,156
22,21,19,0.059588760078240544,156
67,54,38,0.05499355946758265,156
68,105,101,0.05280473259863556,156
-109,-116,111,0.041028576880874,156
-54,-57,-81,0.01644578025857545,156
-76,127,101,0.010688421353943036,156
-21,-26,-39,0.00612566194360956,156
34,65,60,0.004953962120127857,156
-73,-61,-61,0.36345991561181434,157
-127,-91,-71,0.1979272151898734,157
-95,-58,-61,0.188707805907173,157
-110,-74,-56,0.06453586497890296,157
-111,-98,-93,0.04221255274261603,157
124,-89,-87,0.03543512658227848,157
122,-89,-75,0.033354430379746836,157
-31,-20,-31,0.031294831223628694,157
82,106,125,0.030941455696202533,157
-116,-73,-60,0.012130801687763712,157
118,-104,110,0.13774778761061948,158
64,106,96,0.13000884955752212,158
-116,-101,-100,0.1295641592920354,158
-80,-67,-70,0.08615265486725664,158
110,-108,-117,0.06701327433628318,158
80,98,103,0.0667433628318584,158
-106,-61,-60,0.05592920353982301,158
93,-98,-79,0.055285398230088496,158
41,62,82,0.04894690265486726,158
67,95,115,0.03873008849557522,158
-121,-65,-52,0.03617035398230088,158
35,112,75,0.03141371681415929,158
-51,-56,-85,0.02568141592920354,158
73,115,82,0.02036061946902655,158
110,-113,-93,0.01579646017699115,158
47,104,121,0.013993362831858407,158
76,-113,95,0.013075221238938053,158
23,108,81,0.012360619469026548,158
-88,-63,-104,0.008785398230088495,158
124,-99,87,0.006241150442477876,158
37,39,38,0.48740427927927926,159
-63,-57,-57,0.19809872372372372,159
13,18,23,0.08261824324324324,159
-110,-102,-95,0.07922672672672673,159
-22,-20,-31,0.06451201201201201,159
87,95,97,0.03634384384384384,159
-113,-105,-83,0.019228603603603605,159
-50,-53,-80,0.012062687687687687,159
12,18,35,0.005465465465465466,159
-85,-77,-56,0.0054129129129129126,159
37,43,63,0.004893018018018018,159
88,96,121,0.004733483483483483,159
7,7,6,0.5995545977011494,160
52,52,46,0.13581577266922096,160
86,86,76,0.11769955300127714,160
108,93,63,0.06373243933588761,160
-105,126,87,0.053703703703703705,160
63,56,34,0.021304278416347383,160
-124,87,57,0.008189655172413794,160
118,92,55,0.409695652173913,161
-125,104,53,0.11967391304347826,161
72,51,29,0.0950625,161
-100,-127,70,0.07885597826086957,161
-33,-46,-80,0.07841304347826086,161
78,44,24,0.058516304347826086,161
-103,-127,87,0.0464375,161
112,76,48,0.04233695652173913,161
-16,-25,-54,0.02196195652173913,161
-122,85,35,0.017372282608695652,161
-28,-66,-126,0.016872282608695652,161
-76,-127,66,0.007845108695652175,161
-21,-73,125,0.006956521739130435,161
-39,-53,-79,0.269476246105919,162
-39,-51,-63,0.1341452492211838,162
-83,-105,125,0.09146222741433022,162
-95,-112,-116,0.06953271028037383,162
103,88,89,0.05554711838006231,162
61,48,54,0.039742990654205605,162
69,38,45,0.03217289719626168,162
40,13,22,0.03008956386292835,162
-15,-26,-51,0.026853582554517134,162
-26,-62,80,0.026470015576323988,162
-30,-59,124,0.02319898753894081,162
111,81,87,0.02298481308411215,162
-16,-27,-40,0.021789330218068535,162
-24,-85,117,0.02008372274143302,162
-94,59,28,0.017712227414330216,162
-48,-118,84,0.01680685358255452,162
-24,-78,-109,0.016764018691588785,162
82,42,32,0.013857087227414331,162
127,80,66,0.012712227414330217,162
-67,-121,111,0.01268107476635514,162
-46,107,60,0.012326713395638629,162
114,95,73,0.011148753894080998,162
-43,107,42,0.010103193146417446,162
-84,-109,82,0.0072293613707165106,162
-77,41,35,0.005109034267912773,162
-52,-57,-96,0.32787583056478403,163
101,96,71,0.14570390365448505,163
-103,-110,110,0.14026370431893687,163
54,47,40,0.13718230897009967,163
60,50,32,0.06952450166112957,163
24,18,12,0.06417151162790698,163
91,88,77,0.05308139534883721,163
91,110,83,0.0284281561461794,163
-89,-117,86,0.011488787375415282,163
-18,-23,-58,0.01120639534883721,163
124,-116,105,0.011073504983388705,163
-23,-51,-112,0.3666981132075472,164
-26,-50,-93,0.2529127358490566,164
81,94,126,0.11311320754716982,164
-106,-113,-112,0.06549921383647798,164
-88,-105,119,0.0537873427672956,164
30,43,99,0.030100235849056602,164
-7,-29,-75,0.027452830188679247,164
-59,-69,-77,0.019671776729559748,164
-66,-120,115,0.018185927672955973,164
-5,-29,-89,0.017252358490566038,164
-23,-77,121,0.01375,164
-68,-100,95,0.011511399371069183,164
-26,-77,-108,0.010064858490566037,164
-65,-68,-68,0.3566471631205674,165
49,45,51,0.07313741134751774,165
-103,-104,-99,0.07224202127659575,165
45,51,82,0.04827925531914894,165
78,85,120,0.04714184397163121,165
89,94,99,0.0458218085106383,165
43,49,93,0.0319113475177305,165
-59,-117,127,0.029039893617021275,165
-67,-115,-107,0.028203900709219857,165
-75,68,49,0.0241968085106383,165
-58,102,94,0.022989361702127658,165
-58,-68,-102,0.02108067375886525,165
66,104,91,0.01964095744680851,165
-50,-86,-81,0.01786790780141844,165
15,17,40,0.017608156028368793,165
36,43,95,0.016388297872340425,165
-82,75,70,0.016163120567375885,165
-120,-116,-91,0.01347517730496454,165
78,46,50,0.012861702127659575,165
124,75,64,0.012575354609929078,165
74,76,121,0.012111702127659574,165
100,49,43,0.011817375886524822,165
83,-118,103,0.009263297872340426,165
62,115,83,0.009041666666666667,165
121,83,91,0.00860904255319149,165
-62,110,-126,0.006693262411347518,165
-45,-90,-104,0.005605496453900709,165
14,17,54,0.0051374113475177305,165
-82,-104,127,0.0044485815602836876,165
-121,-120,-91,0.2672567660157588,166
-104,-108,-100,0.26498972250770814,166
-72,-78,-76,0.15155618362452894,166
91,99,-127,0.11328365878725591,166
32,49,77,0.06660842754367934,166
7,16,40,0.042332990750256934,166
81,112,71,0.01264559780746831,166
31,42,98,0.011287255909558067,166
96,93,-119,0.011159643713600549,166
24,58,53,0.010947242206235013,166
65,102,95,0.009573484069886947,166
40,40,80,0.008876327509421035,166
9,15,54,0.008198869475847893,166
78,84,-113,0.008011305241521069,166
-120,-126,-85,0.00789739636861939,166
3,14,66,0.005375128468653649,166
117,98,72,0.5066612694300519,167
-98,-123,102,0.2741072970639033,167
65,52,45,0.09247517271157167,167
72,57,41,0.06744063039723662,167
-51,-78,-117,0.04372301381692573,167
118,82,61,0.015592616580310881,167
-74,-117,117,0.41877058029689607,168
52,47,45,0.1530796221322537,168
114,89,72,0.15149392712550608,168
101,84,77,0.07406612685560054,168
13,18,19,0.07369635627530365,168
-125,97,82,0.04661808367071525,168
-27,-80,-96,0.04186504723346829,168
-92,-123,109,0.028129554655870446,168
-77,-119,-122,0.012280701754385965,168
114,-108,-81,0.13989537712895378,169
31,101,116,0.13701581508515814,169
7,50,74,0.09755717761557178,169
-66,-55,-52,0.09709124087591241,169
39,49,45,0.07431265206812653,169
-116,-107,-107,0.06004501216545012,169
89,-110,-94,0.05946715328467153,169
21,57,53,0.04480048661800486,169
5,68,83,0.041268856447688566,169
-18,-13,-13,0.039731143552311436,169
49,100,101,0.03903406326034063,169
90,96,93,0.03224209245742093,169
2,21,44,0.026282238442822386,169
106,-106,-103,0.025688564476885646,169
-89,-64,-41,0.025195863746958636,169
60,100,123,0.018412408759124088,169
108,92,70,0.017422141119221413,169
-113,-63,-47,0.013027980535279805,169
-127,87,64,0.011509732360097323,169
5,17,16,0.19187967914438503,170
-64,-48,-48,0.11396880570409983,170
8,50,83,0.08763636363636364,170
-33,-16,-17,0.05208823529411765,170
126,89,101,0.04948306595365419,170
35,44,43,0.04804723707664884,170
47,95,-127,0.044650623885918006,170
16,52,45,0.03856060606060606,170
-104,121,-119,0.03780213903743315,170
-114,-109,-108,0.03754901960784314,170
4,21,45,0.03398663101604278,170
49,97,91,0.02921836007130125,170
112,-107,-80,0.02887433155080214,170
-78,119,61,0.024880570409982174,170
-101,95,41,0.019370766488413547,170
3,58,104,0.018313725490196078,170
-75,-42,-45,0.016402852049910873,170
-88,-58,-38,0.013807486631016042,170
20,92,-117,0.012597147950089127,170
112,-108,-112,0.011336007130124778,170
86,43,33,0.010588235294117647,170
-51,-66,-91,0.009339572192513369,170
85,47,51,0.009013368983957219,170
-86,-110,118,0.008758467023172905,170
-73,-122,106,0.008593582887700535,170
42,104,-128,0.008570409982174688,170
108,91,63,0.006750445632798574,170
60,47,27,0.0065249554367201425,170
95,-110,-89,0.005815508021390374,170
-44,-15,-24,0.005383244206773619,170
-82,-120,75,0.005195187165775401,170
-127,79,59,0.005013368983957219,170
76,99,125,0.15172927241962775,171
-128,-111,-88,0.1435160744500846,171
-51,-49,-44,0.1300786802030457,171
-22,-22,-16,0.12195685279187818,171
22,53,76,0.11443062605752961,171
3,12,16,0.10725042301184433,171
-112,-104,-94,0.050230964467005076,171
4,20,41,0.028261421319796955,171
-87,-68,-48,0.020339255499153976,171
39,105,124,0.01974027072758037,171
8,66,80,0.019236040609137056,171
85,-106,-87,0.01650761421319797,171
-78,67,38,0.014035532994923858,171
-41,-60,-85,0.013945008460236887,171
-77,-121,-115,0.008637055837563452,171
-114,-61,-46,0.007543993231810491,171
-86,77,68,0.007515228426395939,171
-60,-123,121,0.007457698815566836,171
-32,-69,-68,0.006917935702199661,171
-53,109,99,0.005555837563451777,171
107,-102,-101,0.005114213197969543,171
-59,-55,-20,0.3493579676674365,172
-113,-105,-58,0.17031293302540415,172
-56,-51,-43,0.14080484988452655,172
-49,-77,-56,0.04692147806004619,172
-56,-75,-40,0.04580715935334873,172
123,-116,-58,0.04211316397228637,172
-29,-28,-3,0.039467667436489606,172
-102,-110,-66,0.036914549653579674,172
-128,-117,-55,0.03565011547344111,172
-24,-25,-9,0.0328729792147806,172
97,100,-121,0.02195150115473441,172
108,97,-123,0.016963048498845265,172
82,99,-90,0.011818706697459585,172
78,99,-102,0.009043879907621247,172
-32,-66,-56,0.16017984361424847,173
69,97,-127,0.12971329278887925,173
31,49,71,0.12944396177237186,173
-48,-61,-56,0.08483666377063423,173
6,19,40,0.08237532580364901,173
49,50,59,0.05302172024326673,173
-78,-117,-104,0.05076889661164205,173
92,93,102,0.045459600347523894,173
-110,-110,-101,0.04348045178105995,173
-15,-70,-93,0.030740225890529976,173
119,85,96,0.0288879235447437,173
126,-116,-88,0.023602085143353605,173
-6,-27,-25,0.022147697654213726,173
100,-111,-117,0.02021198957428323,173
-42,109,74,0.018714161598609905,173
74,47,56,0.015311033883579496,173
71,111,111,0.01060642919200695,173
-55,-122,117,0.00971676802780191,173
-119,79,69,0.009057341442224153,173
-4,-33,-26,0.008122502172024327,173
-53,111,95,0.006886185925282363,173
-11,-78,-125,0.006886185925282363,173
-89,80,70,0.005357949609035621,173
-71,81,51,0.004471763683753258,173
-114,-119,-115,0.20357512315270937,174
-69,-62,-64,0.18376847290640394,174
-53,-62,-97,0.1801576354679803,174
95,94,97,0.11419827586206896,174
-90,-112,114,0.0854667487684729,174
86,101,126,0.06967118226600985,174
124,-116,-94,0.03654064039408867,174
107,93,70,0.029844827586206896,174
42,63,82,0.025805418719211822,174
32,65,62,0.015710591133004926,174
-127,82,63,0.012241379310344828,174
-86,-128,100,0.01015024630541872,174
113,85,95,0.010008620689655173,174
-50,-65,-128,0.009974137931034483,174
65,96,92,0.008295566502463055,174
-84,-112,85,0.004591133004926108,174
57,52,52,0.22828898426323319,175
-67,-63,-62,0.16666523605150216,175
16,14,13,0.13423748211731043,175
87,87,88,0.10921745350500715,175
-114,-106,-105,0.09260371959942776,175
-43,-75,116,0.04289413447782547,175
-45,-66,-102,0.026044349070100142,175
-95,-114,109,0.025851216022889843,175
74,99,117,0.024,175
-68,-106,87,0.021759656652360515,175
-122,85,61,0.020533619456366236,175
114,98,73,0.018503576537911303,175
-86,75,34,0.01809442060085837,175
-68,-122,75,0.013426323319027182,175
-76,125,98,0.011520743919885551,175
39,57,75,0.009898426323319028,175
-73,72,12,0.009582260371959942,175
-109,81,42,0.008463519313304722,175
112,-119,-101,0.008012875536480687,175
64,50,33,0.006133047210300429,175
89,48,29,0.0042689556509299,175
-47,-52,-86,0.20069513715710724,176
-95,-112,117,0.11603179551122195,176
93,94,90,0.09510286783042395,176
50,48,45,0.09237842892768079,176
-111,-109,-118,0.07679239401496259,176
-16,-20,-61,0.07574397339983376,176
22,19,14,0.06772443890274314,176
112,96,71,0.0557190357439734,176
61,47,27,0.04032938487115544,176
73,37,17,0.035723192019950126,176
-70,-71,-85,0.0316095178719867,176
-88,-115,74,0.02211450540315877,176
-74,-111,33,0.018573358270989195,176
-116,88,36,0.01655860349127182,176
-86,119,57,0.014222776392352452,176
-40,-59,-127,0.013275145469659185,176
126,84,57,0.00958021612635079,176
-34,-63,73,0.007226724854530341,176
-82,-125,101,0.005311720698254364,176
-128,98,40,0.005286783042394015,176
45,43,51,0.14873267170762444,177
-108,-113,-110,0.12445888468809074,177
22,19,26,0.1210656899810964,177
96,95,101,0.11910601764335224,177
